candidate_id,adm3_name,adm4_name,adm4_pcode,lat,lon,spatial_group,gap_score,population_score,is_rural,safety_score,elevation_score,nearest_tower_km,population_2020,earthquake_score,cyclone_score,flood_score,elevation_m,label_suitability_score,optimal_site,label_source
182,Bahan,Urban,MMR013044701,16.81105267,96.15700645,Bahan,0.0042132179816842,0.8971116416339284,0,0.28505320311292,0.918918918918919,0.1053304495421052,119901.92094802856,0.6745183009826462,0.9440416070122052,0.0,35.0,38.032400,0,dashboard_rule_top_quartile_v1
183,Hlaingtharya (East),Shwe Lin Ban,MMR013046001,16.90133487,96.0646035,Hlaingtharya (East),0.0114627828625393,0.8165146372191302,1,0.1331482608316618,0.05405405405405406,0.2865695715634848,41930.93437576294,0.8830778949723599,0.7749035229455488,0.0,3.0,36.655268,0,dashboard_rule_top_quartile_v1
184,Hlaingtharya (East),Ka Sin,MMR013046002,16.9011134,96.07938109,Hlaingtharya (East),0.0271031666321715,0.748681678380098,1,0.1392166051295149,0.08108108108108109,0.6775791658042891,17317.939235687256,0.8751818091920968,0.7791923803813523,0.0,4.0,35.903022,0,dashboard_rule_top_quartile_v1
185,Hlaingtharya (East),Shan Chaung,MMR013046003,16.85309548,96.09495351,Hlaingtharya (East),0.0097824548909234,0.6563025669564826,1,0.1951190963934342,0.16216216216216217,0.2445613722730866,5193.386100769043,0.7969437242142714,0.8498582534962341,0.0,7.0,34.359053,0,dashboard_rule_top_quartile_v1
186,Hlaingtharya (East),Yae Oke Kan,MMR013046004,16.85632028,96.06057978,Hlaingtharya (East),0.0149818593537059,0.8741445266652724,1,0.1640379066854046,0.1891891891891892,0.3745464838426476,88879.34617233276,0.8379570915545501,0.8246571032881851,0.0,8.0,40.327597,0,dashboard_rule_top_quartile_v1
187,Hlaingtharya (East),Nyaung,MMR013046005,16.84263279,96.08609244,Hlaingtharya (East),0.0067010608721325,0.8940531593530767,1,0.195528423736024,0.10810810810810811,0.1675265218033134,115215.51576042175,0.7950439211498512,0.857894955244016,0.0,5.0,39.739173,0,dashboard_rule_top_quartile_v1
188,Hlaingtharya (East),Urban,MMR013046701,16.87528089,96.07050431,Hlaingtharya (East),0.0060310403780814,0.9454443857147998,0,0.1604973724825663,0.2702702702702703,0.1507760094520362,225141.01750183103,0.8443217074037601,0.8121945081615842,0.0,11.0,29.820658,0,dashboard_rule_top_quartile_v1
189,Hlaingtharya (West),Ah Lel,MMR013047001,16.91741551,96.06587088,Hlaingtharya (West),0.0048726714516863,0.8580803609225062,1,0.1192821713970355,0.10810810810810811,0.1218167862921591,72086.74953079224,0.9026878403825692,0.756221095185204,0.0,5.0,38.066195,0,dashboard_rule_top_quartile_v1
190,Hlaingtharya (West),Ku Lar Gyi Su,MMR013047002,16.89064471,96.02314735,Hlaingtharya (West),0.0459100692015875,0.801861778480323,1,0.1054794412435573,0.0,1.147751730039689,34640.004613399506,0.9188736864118804,0.7565195020422955,0.0,1.0,36.675305,0,dashboard_rule_top_quartile_v1
191,Hlaingtharya (West),Ah Twin Pa Dan,MMR013047003,16.87420464,96.01734258,Hlaingtharya (West),0.0253562835117642,0.8164826871204702,1,0.1123697415820571,0.0,0.6339070877941068,41913.47376155853,0.9080106688968016,0.7721412657044099,0.0,1.0,36.312357,0,dashboard_rule_top_quartile_v1
192,Hlaingtharya (West),Ah Pyin Pa Dan,MMR013047004,16.85950145,96.01914295,Hlaingtharya (West),0.0308281218374418,0.7522837168182993,1,0.1326101406429853,0.02702702702702703,0.7707030459360465,18150.54327392578,0.8786348675464325,0.8036681462836474,0.0,2.0,35.380247,0,dashboard_rule_top_quartile_v1
193,Hlaingtharya (West),Urban,MMR013047701,16.89266051,96.05018514,Hlaingtharya (West),0.0266315455737314,0.9186074848369716,0,0.1205491217052275,0.16216216216216217,0.6657886393432869,158679.8282880783,0.8988681633070815,0.7694195965583546,0.0,7.0,28.169189,0,dashboard_rule_top_quartile_v1
