radio,MCC,MNC,TAC,CID,LON,LAT,RANGE,averageSignal,Network,adm3_name
LTE,414,5,9211,134261259,96.141129,16.775436,1000,0,Ooredoo,Lanmadaw
LTE,414,5,9221,134252811,96.115951538086,16.833114624023,1000,0,Ooredoo,Hlaing
LTE,414,5,9212,134145548,96.169509887695,16.774063110352,1000,0,Ooredoo,Botahtaung
LTE,414,5,9212,134145547,96.169509887695,16.774063110352,1000,0,Ooredoo,Botahtaung
LTE,414,5,9223,134298892,96.155777,16.891479,1000,0,Ooredoo,North Okkalapa
LTE,414,5,9231,134274061,96.183243,16.821098,1000,0,Ooredoo,Thingangyun
UMTS,414,5,9022,39680720,96.159896850586,16.933364868164,1000,0,Ooredoo,Mingaladon
UMTS,414,5,9022,39680750,96.159896850586,16.933364868164,1000,0,Ooredoo,Mingaladon
UMTS,414,5,9021,39484303,96.179122924805,16.804275512695,1000,0,Ooredoo,Tamwe
UMTS,414,5,9021,39482609,96.166763305664,16.823501586914,1000,0,Ooredoo,Tamwe
UMTS,414,5,9023,39481548,96.170883178711,16.82487487793,1000,0,Ooredoo,Yankin
UMTS,414,5,9023,39479199,96.179122924805,16.819381713867,1000,0,Ooredoo,Tamwe
UMTS,414,5,9023,39478939,96.196975708008,16.818008422852,1000,0,Ooredoo,Thingangyun
UMTS,414,5,9021,39490732,96.170883178711,16.82487487793,1000,0,Ooredoo,Yankin
UMTS,414,5,9023,39482600,96.17596,16.820156,1000,0,Ooredoo,Tamwe
UMTS,414,5,9021,39482610,96.168137,16.823502,1000,0,Ooredoo,Tamwe
LTE,414,5,9213,134167821,96.172256469727,16.783676147461,1000,0,Ooredoo,Mingalartaungnyunt
LTE,414,5,9222,134958859,96.10221862793,16.867446899414,1000,0,Ooredoo,Insein
UMTS,414,5,9022,134958859,96.10221862793,16.867446899414,1000,0,Ooredoo,Insein
UMTS,414,5,9022,39700273,96.100845336914,16.866073608398,1000,0,Ooredoo,Insein
UMTS,414,5,9022,134958861,96.100845336914,16.866073608398,1000,0,Ooredoo,Insein
UMTS,414,5,9022,39700271,96.10221862793,16.867446899414,1000,0,Ooredoo,Insein
UMTS,414,5,9022,39710462,96.104965209961,16.86882019043,1000,0,Ooredoo,Insein
LTE,414,5,9221,134398733,96.133804321289,16.834487915039,1000,0,Ooredoo,Kamaryut
LTE,414,5,9223,135001867,96.151657104492,16.850967407227,1000,0,Ooredoo,Mayangone
UMTS,414,5,9021,39513086,96.157150268555,16.787796020508,1000,0,Ooredoo,Dagon
UMTS,414,5,9021,39513084,96.157150268555,16.787796020508,1000,0,Ooredoo,Dagon
UMTS,414,5,9022,39710673,96.151657104492,16.888046264648,1000,0,Ooredoo,Mayangone
UMTS,414,5,9022,39681471,96.137924194336,16.90315246582,1000,0,Ooredoo,Mingaladon
UMTS,414,5,9022,39710672,96.153030395508,16.889419555664,1000,0,Ooredoo,North Okkalapa
UMTS,414,5,9022,39705379,96.157242,16.895023,1000,0,Ooredoo,North Okkalapa
UMTS,414,5,9022,39710671,96.154403686523,16.889419555664,1000,0,Ooredoo,North Okkalapa
UMTS,414,5,9022,39711129,96.154403686523,16.894912719727,1000,0,Ooredoo,North Okkalapa
UMTS,414,5,9022,39681615,96.147537231445,16.889419555664,1000,0,Ooredoo,Mayangone
UMTS,414,5,9022,39711126,96.154403686523,16.894912719727,1000,0,Ooredoo,North Okkalapa
LTE,414,5,9212,135019787,96.175003051758,16.779556274414,1000,0,Ooredoo,Pazundaung
LTE,414,5,9212,134287371,96.172256469727,16.772689819336,1000,0,Ooredoo,Botahtaung
LTE,414,5,9223,134212619,96.135177612305,16.901779174805,1000,0,Ooredoo,Mingaladon
LTE,414,5,9212,134309387,96.175003051758,16.778182983398,1000,0,Ooredoo,Pazundaung
LTE,414,5,9212,134933771,96.173629760742,16.779556274414,1000,0,Ooredoo,Pazundaung
LTE,414,5,9223,134298891,96.154403686523,16.894912719727,1000,0,Ooredoo,North Okkalapa
UMTS,414,5,9021,39487687,96.160194,16.774766,1000,0,Ooredoo,Kyauktada
UMTS,414,5,9021,39479829,96.18049621582,16.774063110352,1000,0,Ooredoo,Pazundaung
UMTS,414,5,9021,39479826,96.18049621582,16.774063110352,1000,0,Ooredoo,Pazundaung
UMTS,414,5,14041,39478119,96.265640258789,16.921005249023,1000,0,Ooredoo,Dagon Myothit (South)
UMTS,414,5,9021,39486108,96.153030395508,16.818008422852,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39480831,96.141357,16.804276,1000,0,Ooredoo,Sanchaung
UMTS,414,5,9021,39491210,96.170257,16.77482,1711,0,Ooredoo,Pazundaung
UMTS,414,5,9021,39508449,96.140670776367,16.804275512695,1000,0,Ooredoo,Sanchaung
UMTS,414,5,9021,39482349,96.133804321289,16.801528930664,1000,0,Ooredoo,Sanchaung
UMTS,414,5,9021,39494322,96.173629760742,16.774063110352,1000,0,Ooredoo,Pazundaung
UMTS,414,5,9021,39486157,96.155777,16.818466,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39482796,96.15852355957,16.779556274414,1000,0,Ooredoo,Pabedan
UMTS,414,5,9021,39479607,96.17363,16.771611,1000,0,Ooredoo,Botahtaung
UMTS,414,5,9021,39481978,96.135177612305,16.801528930664,1000,0,Ooredoo,Sanchaung
LTE,414,5,9212,135019275,96.170883178711,16.776809692383,1000,0,Ooredoo,Pazundaung
LTE,414,5,9214,134914061,96.155776977539,16.809768676758,1000,0,Ooredoo,Bahan
LTE,414,5,9214,134914059,96.155776977539,16.811141967773,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39482749,96.166763305664,16.779556274414,1000,0,Ooredoo,Botahtaung
LTE,414,5,9211,134935052,96.154403686523,16.77131652832,1000,0,Ooredoo,Lanmadaw
LTE,414,5,9212,134166029,96.163559,16.774521,1000,0,Ooredoo,Kyauktada
LTE,414,5,9211,134369548,96.159896850586,16.772689819336,1000,0,Ooredoo,Kyauktada
LTE,414,5,9212,134287117,96.160812,16.771317,1000,0,Ooredoo,Kyauktada
UMTS,414,5,9211,134264588,96.139297485352,16.778182983398,1000,0,Ooredoo,Lanmadaw
LTE,414,5,9215,134243339,96.157150268555,16.798782348633,1000,0,Ooredoo,Bahan
LTE,414,5,9213,135061515,96.168137,16.797409,1000,0,Ooredoo,Bahan
LTE,414,5,9214,134298380,96.157150268555,16.800155639648,1000,0,Ooredoo,Bahan
LTE,414,5,9214,134306061,96.161270141602,16.800155639648,1000,0,Ooredoo,Bahan
LTE,414,5,9213,134953227,96.169509887695,16.794662475586,1000,0,Ooredoo,Bahan
LTE,414,5,9223,134914829,96.159273,16.849594,1000,0,Ooredoo,Mayangone
LTE,414,5,9223,134996491,96.133804321289,16.900405883789,1000,0,Ooredoo,Mingaladon
LTE,414,5,9217,134260235,96.133804321289,16.797409057617,1000,0,Ooredoo,Dagon
LTE,414,5,9214,134290444,96.15921,16.834488,1000,0,Ooredoo,Yankin
LTE,414,5,9215,134305293,96.141014,16.803246,1000,0,Ooredoo,Dagon
UMTS,414,5,9022,39682603,96.159896850586,16.933364868164,1000,0,Ooredoo,Mingaladon
UMTS,414,5,9022,39705419,96.159725,16.849594,1000,0,Ooredoo,Yankin
UMTS,414,5,9021,39482636,96.154404,16.826935,1000,0,Ooredoo,Bahan
UMTS,414,5,9022,39705416,96.159896850586,16.849594116211,1000,0,Ooredoo,Yankin
LTE,414,5,9212,134167052,96.176376342773,16.775436401367,1000,0,Ooredoo,Pazundaung
LTE,414,5,9216,134259724,96.133804321289,16.801528930664,1000,0,Ooredoo,Sanchaung
LTE,414,5,9212,134173451,96.176376342773,16.776809692383,1000,0,Ooredoo,Pazundaung
LTE,414,5,9216,134343693,96.133804321289,16.801528930664,1000,0,Ooredoo,Sanchaung
LTE,414,5,9213,135017995,96.164703,16.796036,1000,0,Ooredoo,Bahan
LTE,414,5,9213,134166795,96.165390014648,16.797409057617,1000,0,Ooredoo,Bahan
LTE,414,5,9212,134309389,96.173629760742,16.776809692383,1000,0,Ooredoo,Pazundaung
LTE,414,5,9213,134954509,96.165390014648,16.796035766602,1000,0,Ooredoo,Bahan
LTE,414,5,9213,134166540,96.185989379883,16.797409057617,1000,0,Ooredoo,Mingalartaungnyunt
LTE,414,5,9213,134167564,96.184616088867,16.791915893555,1000,0,Ooredoo,Mingalartaungnyunt
LTE,414,5,9223,134914827,96.161270141602,16.850967407227,1000,0,Ooredoo,Yankin
UMTS,414,5,9021,39480543,96.192855834961,16.811141967773,1000,0,Ooredoo,Thingangyun
UMTS,414,5,9023,39482633,96.162643432617,16.839981079102,1000,0,Ooredoo,Yankin
UMTS,414,5,9023,39482639,96.161270141602,16.839981079102,1000,0,Ooredoo,Yankin
UMTS,414,5,9023,39482695,96.164016723633,16.839981079102,1000,0,Ooredoo,Yankin
UMTS,414,5,9021,39482639,96.160812,16.836319,1000,0,Ooredoo,Yankin
UMTS,414,5,9021,39486111,96.157150268555,16.816635131836,1000,0,Ooredoo,Bahan
UMTS,414,5,9023,39479841,96.165390014648,16.844100952148,1000,0,Ooredoo,Yankin
UMTS,414,5,9023,39479838,96.165390014648,16.844100952148,1000,0,Ooredoo,Yankin
UMTS,414,5,9023,39482699,96.165390014648,16.842727661133,1000,0,Ooredoo,Yankin
UMTS,414,5,9023,39479836,96.164016723633,16.845474243164,1000,0,Ooredoo,Yankin
LTE,414,5,9223,134397963,96.136551,16.87912,1000,0,Ooredoo,Mayangone
UMTS,414,5,9023,39481096,96.225814819336,16.805648803711,1000,0,Ooredoo,Thaketa
UMTS,414,5,9023,39514184,96.239547729492,16.853713989258,1000,0,Ooredoo,Dagon Myothit (South)
UMTS,414,5,9022,39686820,96.154594,16.89054,1000,0,Ooredoo,North Okkalapa
UMTS,414,5,14041,39608827,96.247787475586,16.826248168945,1000,0,Ooredoo,Dagon Myothit (Seikkan)
UMTS,414,5,9023,39507333,96.247787475586,16.826248168945,1000,0,Ooredoo,Dagon Myothit (Seikkan)
UMTS,414,5,9023,39507336,96.249160766602,16.83723449707,1000,0,Ooredoo,Dagon Myothit (Seikkan)
UMTS,414,5,9023,39478727,96.229934692383,16.807022094727,1000,0,Ooredoo,Thaketa
UMTS,414,5,9023,39479456,96.249160766602,16.83723449707,1000,0,Ooredoo,Dagon Myothit (Seikkan)
UMTS,414,5,9022,39710674,96.154403686523,16.889419555664,1000,0,Ooredoo,North Okkalapa
UMTS,414,5,9023,39478168,96.18187,16.835312,1000,0,Ooredoo,Thingangyun
UMTS,414,5,9023,39478167,96.181869506836,16.835861206055,1000,0,Ooredoo,South Okkalapa
UMTS,414,5,9023,39478164,96.181869506836,16.835861206055,1000,0,Ooredoo,South Okkalapa
UMTS,414,5,9023,39486953,96.18187,16.834831,1000,0,Ooredoo,Thingangyun
UMTS,414,5,9023,39486959,96.182556,16.835861,1000,0,Ooredoo,South Okkalapa
UMTS,414,5,9023,39478165,96.181869506836,16.835861206055,1000,0,Ooredoo,South Okkalapa
UMTS,414,5,9023,39478170,96.182785,16.835861,1000,0,Ooredoo,South Okkalapa
UMTS,414,5,9023,39478171,96.181869506836,16.835861206055,1000,0,Ooredoo,South Okkalapa
UMTS,414,5,9023,4112,96.181526,16.835175,1000,0,Ooredoo,Thingangyun
UMTS,414,5,9023,39482493,96.181869506836,16.835861206055,1000,0,Ooredoo,South Okkalapa
UMTS,414,5,9023,39482499,96.179122924805,16.834487915039,1000,0,Ooredoo,South Okkalapa
UMTS,414,5,9021,39506827,96.176376342773,16.809768676758,1000,0,Ooredoo,Tamwe
UMTS,414,5,9023,39486956,96.182693,16.835861,1000,0,Ooredoo,South Okkalapa
UMTS,414,5,9022,39676849,96.141632,16.85818,1000,0,Ooredoo,Mayangone
UMTS,414,5,9023,39503987,96.18049621582,16.834487915039,1000,0,Ooredoo,Thingangyun
UMTS,414,5,9023,39482494,96.179122924805,16.828994750977,1000,0,Ooredoo,Thingangyun
UMTS,414,5,9021,39493642,96.162643432617,16.776809692383,1000,0,Ooredoo,Kyauktada
UMTS,414,5,9022,39705413,96.157150268555,16.849594116211,1000,0,Ooredoo,Mayangone
UMTS,414,5,9022,39705414,96.157150268555,16.849594116211,1000,0,Ooredoo,Mayangone
UMTS,414,5,9022,39680670,96.131057739258,16.930618286133,1000,0,Ooredoo,Mingaladon
UMTS,414,5,9022,39705417,96.15852355957,16.852340698242,1000,0,Ooredoo,Mayangone
UMTS,414,5,9022,39677424,96.128311157227,16.982803344727,1000,0,Ooredoo,Mingaladon
UMTS,414,5,9021,39511626,96.155776977539,16.827621459961,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39486160,96.155777,16.818695,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39479356,96.161270141602,16.83723449707,1000,0,Ooredoo,Yankin
LTE,414,5,9213,135017229,96.16813659668,16.782302856445,1000,0,Ooredoo,Mingalartaungnyunt
LTE,414,5,9213,134953228,96.16813659668,16.783676147461,1000,0,Ooredoo,Mingalartaungnyunt
LTE,414,5,9212,134331659,96.16813659668,16.782302856445,1000,0,Ooredoo,Mingalartaungnyunt
UMTS,414,5,9022,39710349,96.118698120117,16.833114624023,1000,0,Ooredoo,Hlaing
UMTS,414,5,9022,39676396,96.122817993164,16.81526184082,1000,0,Ooredoo,Kyeemyindaing
UMTS,414,5,9022,39676397,96.122817993164,16.820755004883,1000,0,Ooredoo,Kamaryut
UMTS,414,5,9022,39675897,96.122817993164,16.822128295898,1000,0,Ooredoo,Kamaryut
UMTS,414,5,9022,39676826,96.125564575195,16.81526184082,1000,0,Ooredoo,Kyeemyindaing
UMTS,414,5,9022,39705406,96.125564575195,16.816635131836,1000,0,Ooredoo,Kyeemyindaing
UMTS,414,5,9022,39710345,96.122817993164,16.828994750977,1000,0,Ooredoo,Kamaryut
UMTS,414,5,9022,39704209,96.122817993164,16.828994750977,1000,0,Ooredoo,Kamaryut
LTE,414,5,9222,134255884,96.131057739258,16.870193481445,1000,0,Ooredoo,Mayangone
LTE,414,5,9222,134257932,96.132431030273,16.866073608398,1000,0,Ooredoo,Mayangone
LTE,414,5,9221,134310156,96.132431030273,16.831741333008,1000,0,Ooredoo,Kamaryut
LTE,414,5,9222,134309133,96.132431030273,16.864700317383,1000,0,Ooredoo,Mayangone
LTE,414,5,9211,134259467,96.153717,16.774063,1000,0,Ooredoo,Pabedan
LTE,414,5,9211,134286859,96.151657104492,16.774063110352,1000,0,Ooredoo,Latha
LTE,414,5,9223,134294285,96.131057739258,16.86882019043,1000,0,Ooredoo,Mayangone
LTE,414,5,9216,134395915,96.139297485352,16.804275512695,1000,0,Ooredoo,Sanchaung
LTE,414,5,9217,134260236,96.133804321289,16.789169311523,1000,0,Ooredoo,Dagon
LTE,414,5,9222,134290187,96.132431030273,16.863327026367,1000,0,Ooredoo,Mayangone
LTE,414,5,9216,134308109,96.140670776367,16.804275512695,1000,0,Ooredoo,Sanchaung
LTE,414,5,9211,134333963,96.14616394043,16.775436401367,1000,0,Ooredoo,Lanmadaw
UMTS,414,5,9021,39508444,96.140670776367,16.804275512695,1000,0,Ooredoo,Sanchaung
UMTS,414,5,9022,39705415,96.161270141602,16.849594116211,1000,0,Ooredoo,Yankin
UMTS,414,5,9022,39678182,96.155776977539,16.85920715332,1000,0,Ooredoo,Mayangone
LTE,414,5,9215,134251531,96.140670776367,16.826248168945,1000,0,Ooredoo,Kamaryut
LTE,414,5,9214,134396685,96.162643432617,16.823501586914,1000,0,Ooredoo,Yankin
UMTS,414,5,9021,39482363,96.172256469727,16.77131652832,1000,0,Ooredoo,Botahtaung
LTE,414,5,9216,134308108,96.140670776367,16.804275512695,1000,0,Ooredoo,Sanchaung
LTE,414,5,9215,134250507,96.137924194336,16.809768676758,1000,0,Ooredoo,Sanchaung
LTE,414,5,9221,134398731,96.135177612305,16.842727661133,1000,0,Ooredoo,Hlaing
UMTS,414,5,9022,134249483,96.118698120117,16.860580444336,1000,0,Ooredoo,Mayangone
UMTS,414,5,9022,134397709,96.118698120117,16.860580444336,1000,0,Ooredoo,Mayangone
UMTS,414,5,9022,39705183,96.120071411133,16.860580444336,1000,0,Ooredoo,Mayangone
LTE,414,5,9222,134397708,96.121444702148,16.861953735352,1000,0,Ooredoo,Mayangone
LTE,414,5,9223,134289421,96.153030395508,16.830368041992,1000,0,Ooredoo,Mayangone
LTE,414,5,9222,134249483,96.118011,16.86058,1000,0,Ooredoo,Mayangone
LTE,414,5,9222,134397709,96.118698,16.861267,1000,0,Ooredoo,Mayangone
UMTS,414,5,9022,39679285,96.132431030273,16.820755004883,1000,0,Ooredoo,Kamaryut
UMTS,414,5,9022,39705203,96.132431030273,16.818008422852,1000,0,Ooredoo,Kamaryut
UMTS,414,5,9022,39694076,96.132431030273,16.820755004883,1000,0,Ooredoo,Kamaryut
UMTS,414,5,9021,39482531,96.135177612305,16.783676147461,1000,0,Ooredoo,Ahlone
UMTS,414,5,9021,39482528,96.135177612305,16.785049438477,1000,0,Ooredoo,Ahlone
UMTS,414,5,9022,39676843,96.142044067383,16.85920715332,1000,0,Ooredoo,Mayangone
LTE,414,5,9211,134286861,96.151657104492,16.774063110352,1000,0,Ooredoo,Latha
LTE,414,5,9222,134246924,96.130371,16.849594,1000,0,Ooredoo,Hlaing
UMTS,414,5,9022,39677302,96.143417358398,16.930618286133,1000,0,Ooredoo,Mingaladon
UMTS,414,5,9022,39704062,96.143417358398,16.930618286133,1000,0,Ooredoo,Mingaladon
LTE,414,5,9231,134185227,96.201095581055,16.835861206055,1000,0,Ooredoo,Thingangyun
LTE,414,5,9231,134184461,96.187362670898,16.827621459961,1000,0,Ooredoo,Thingangyun
LTE,414,5,9231,134185229,96.199722290039,16.835861206055,1000,0,Ooredoo,Thingangyun
LTE,414,5,9231,134184460,96.188735961914,16.827621459961,1000,0,Ooredoo,Thingangyun
LTE,414,5,9231,134186253,96.192855834961,16.830368041992,1000,0,Ooredoo,Thingangyun
LTE,414,5,9231,135022605,96.19010925293,16.828994750977,1000,0,Ooredoo,Thingangyun
LTE,414,5,9231,135022603,96.191482543945,16.830368041992,1000,0,Ooredoo,Thingangyun
LTE,414,5,9215,134305291,96.14616394043,16.804275512695,1000,0,Ooredoo,Bahan
LTE,414,5,9215,134305292,96.147537231445,16.804275512695,1000,0,Ooredoo,Bahan
LTE,414,5,9231,134186251,96.198348999023,16.835861206055,1000,0,Ooredoo,Thingangyun
UMTS,414,5,9022,134253837,96.139297485352,16.849594116211,1000,0,Ooredoo,Hlaing
LTE,414,5,9215,134243340,96.15715,16.796951,1000,0,Ooredoo,Bahan
LTE,414,5,9211,134253069,96.148910522461,16.772689819336,1000,0,Ooredoo,Latha
LTE,414,5,9211,134253067,96.147537231445,16.772689819336,1000,0,Ooredoo,Lanmadaw
LTE,414,5,9217,134372875,96.15509,16.778183,1000,0,Ooredoo,Pabedan
LTE,414,5,9211,135028236,96.155776977539,16.776809692383,1000,0,Ooredoo,Pabedan
LTE,414,5,9217,134168075,96.159896850586,16.785049438477,1000,0,Ooredoo,Mingalartaungnyunt
LTE,414,5,9211,134357771,96.157150268555,16.77131652832,1000,0,Ooredoo,Pabedan
LTE,414,5,9211,134369549,96.155776977539,16.775436401367,1000,0,Ooredoo,Pabedan
LTE,414,5,9211,134286604,96.144790649414,16.776809692383,1000,0,Ooredoo,Lanmadaw
UMTS,414,5,9022,39714452,96.140670776367,16.875686645508,1000,0,Ooredoo,Mayangone
UMTS,414,5,9022,39714455,96.140670776367,16.875686645508,1000,0,Ooredoo,Mayangone
LTE,414,5,9211,134373131,96.140670776367,16.778182983398,1000,0,Ooredoo,Lanmadaw
LTE,414,5,9211,134286605,96.143417358398,16.776809692383,1000,0,Ooredoo,Lanmadaw
UMTS,414,5,9021,39508567,96.155776977539,16.813888549805,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39480708,96.149597,16.804962,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39508776,96.160873,16.820023,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39480707,96.151657104492,16.804275512695,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39508778,96.155776977539,16.809768676758,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39508781,96.155037,16.80827,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39482028,96.148910522461,16.801528930664,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39508570,96.155776977539,16.813888549805,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39482607,96.166763305664,16.816635131836,1000,0,Ooredoo,Bahan
UMTS,414,5,9022,39677133,96.155776977539,16.83723449707,1000,0,Ooredoo,Mayangone
UMTS,414,5,9021,39511629,96.155776977539,16.828994750977,1000,0,Ooredoo,Yankin
UMTS,414,5,9021,39481842,96.15852355957,16.826248168945,1000,0,Ooredoo,Yankin
UMTS,414,5,9022,39703532,96.154403686523,16.864700317383,1000,0,Ooredoo,Mayangone
UMTS,414,5,9021,39486866,96.170883178711,16.81526184082,1000,0,Ooredoo,Tamwe
UMTS,414,5,9021,39482619,96.15509,16.807022,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39508504,96.166763305664,16.816635131836,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39480710,96.154403686523,16.805648803711,1000,0,Ooredoo,Bahan
LTE,414,5,9231,134176779,96.177749633789,16.82487487793,1000,0,Ooredoo,Yankin
LTE,414,5,9231,134177547,96.177946,16.820755,1000,0,Ooredoo,Tamwe
LTE,414,5,9231,134176781,96.177749633789,16.820755004883,1000,0,Ooredoo,Tamwe
LTE,414,5,9231,134302987,96.176376342773,16.822128295898,1000,0,Ooredoo,Tamwe
LTE,414,5,9231,134399757,96.175461,16.824875,1000,0,Ooredoo,Yankin
LTE,414,5,9231,134183693,96.18049621582,16.827621459961,1000,0,Ooredoo,Thingangyun
LTE,414,5,9231,134302988,96.176376342773,16.820755004883,1000,0,Ooredoo,Tamwe
LTE,414,5,9213,134177035,96.176376342773,16.807022094727,1000,0,Ooredoo,Tamwe
LTE,414,5,9214,134326795,96.159896850586,16.822128295898,1000,0,Ooredoo,Bahan
LTE,414,5,9217,134395147,96.142044067383,16.786422729492,1000,0,Ooredoo,Dagon
LTE,414,5,9211,134253579,96.142044067383,16.787796020508,1000,0,Ooredoo,Dagon
LTE,414,5,9214,134144523,96.161270141602,16.823501586914,1000,0,Ooredoo,Bahan
LTE,414,5,9217,134299916,96.140670776367,16.791915893555,1000,0,Ooredoo,Dagon
LTE,414,5,9223,134914828,96.161270141602,16.849594116211,1000,0,Ooredoo,Yankin
LTE,414,5,9214,134325004,96.162643,16.823959,1000,0,Ooredoo,Yankin
LTE,414,5,9214,134396683,96.162643432617,16.823501586914,1000,0,Ooredoo,Yankin
LTE,414,5,9222,134210828,96.106338500977,16.866073608398,1000,0,Ooredoo,Mayangone
LTE,414,5,9222,134205453,96.109085083008,16.872940063477,1000,0,Ooredoo,Insein
LTE,414,5,9222,135050765,96.115265,16.859894,1000,0,Ooredoo,Mayangone
LTE,414,5,9222,134986251,96.107025,16.877747,1000,0,Ooredoo,Insein
LTE,414,5,9222,134205451,96.113205,16.875,1000,0,Ooredoo,Insein
LTE,414,5,9222,134247437,96.117325,16.850281,1000,0,Ooredoo,Hlaing
LTE,414,5,9222,134247436,96.117324829102,16.849594116211,1000,0,Ooredoo,Hlaing
UMTS,414,5,9022,39705394,96.110458374023,16.88117980957,1000,0,Ooredoo,Insein
UMTS,414,5,9022,39676412,96.110458374023,16.886672973633,1000,0,Ooredoo,Insein
UMTS,414,5,9022,134211083,96.111831665039,16.878433227539,1000,0,Ooredoo,Insein
UMTS,414,5,9022,39705396,96.111831665039,16.878433227539,1000,0,Ooredoo,Insein
UMTS,414,5,9022,39680530,96.11457824707,16.89079284668,1000,0,Ooredoo,Insein
UMTS,414,5,9022,39705397,96.110458374023,16.88117980957,1000,0,Ooredoo,Insein
UMTS,414,5,9021,39484378,96.148910522461,16.813888549805,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39480711,96.150283813477,16.804275512695,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39484381,96.148910522461,16.812515258789,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39484376,96.148910522461,16.813888549805,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39482546,96.147537231445,16.811141967773,1000,0,Ooredoo,Bahan
LTE,414,5,9223,134961163,96.131057739258,16.892166137695,1000,0,Ooredoo,Insein
UMTS,414,5,9022,39704165,96.129684448242,16.878433227539,1000,0,Ooredoo,Mayangone
UMTS,414,5,9022,39704168,96.131057739258,16.879806518555,1000,0,Ooredoo,Mayangone
LTE,414,5,9211,135028237,96.143417358398,16.782302856445,1000,0,Ooredoo,Lanmadaw
UMTS,414,5,9021,39507147,96.147537231445,16.782302856445,1000,0,Ooredoo,Dagon
UMTS,414,5,9021,39507146,96.147537231445,16.787796020508,1000,0,Ooredoo,Dagon
LTE,414,5,9231,134288909,96.188735961914,16.813888549805,1000,0,Ooredoo,Thingangyun
LTE,414,5,9212,134145292,96.18049621582,16.769943237305,1000,0,Ooredoo,Botahtaung
LTE,414,5,9212,135019020,96.183242797852,16.774063110352,1000,0,Ooredoo,Pazundaung
LTE,414,5,9211,134935053,96.15303,16.772003,1000,0,Ooredoo,Latha
LTE,414,5,9231,134288907,96.19010925293,16.81526184082,1000,0,Ooredoo,Thingangyun
LTE,414,5,9211,134261260,96.13655090332,16.797409057617,1000,0,Ooredoo,Dagon
LTE,414,5,9212,134172941,96.18049621582,16.77131652832,1000,0,Ooredoo,Botahtaung
LTE,414,5,9212,134172939,96.181869506836,16.774063110352,1000,0,Ooredoo,Pazundaung
LTE,414,5,9212,134172940,96.183242797852,16.772689819336,1000,0,Ooredoo,Botahtaung
LTE,414,5,9231,135023627,96.183242797852,16.828994750977,1000,0,Ooredoo,Thingangyun
LTE,414,5,9212,134287372,96.176376342773,16.769943237305,1000,0,Ooredoo,Botahtaung
LTE,414,5,9212,134145293,96.179122924805,16.768569946289,1000,0,Ooredoo,Botahtaung
